"projectID";"ai";"biodiversity";"cleanAir";"climate";"digitalAgenda"
"101113154";"0";"0";"0";"0";"0"
"101098003";"0";"0";"0";"0";"0"
"101125759";"0";"0";"0";"0";"40"
"101088582";"40";"0";"0";"0";"0"
"101085607";"100";"0";"0";"0";"100"
"101117234";"0";"0";"0";"0";"40"
"101125077";"0";"0";"0";"0";"0"
"101055097";"0";"0";"0";"0";"0"
"101165213";"0";"0";"0";"0";"40"
"101125054";"0";"0";"0";"0";"0"
"101088049";"0";"0";"0";"0";"40"
"101162830";"0";"40";"0";"100";"0"
"101125504";"0";"0";"0";"0";"0"
"101077963";"0";"0";"0";"40";"0"
"101202828";"0";"0";"0";"0";"0"
"101142565";"0";"0";"0";"40";"0"
"101165278";"0";"0";"0";"0";"0"
"101124721";"0";"0";"40";"40";"40"
"101142705";"40";"0";"0";"0";"0"
"101076929";"0";"0";"0";"0";"40"
"101069250";"0";"0";"0";"40";"0"
"101081162";"0";"0";"0";"0";"0"
"101039226";"0";"0";"0";"0";"0"
"101117639";"0";"0";"0";"40";"0"
"101096090";"100";"0";"0";"0";"100"
"101077370";"0";"40";"0";"40";"0"
"101045605";"0";"0";"0";"40";"0"
"101141247";"0";"0";"0";"0";"40"
"101142294";"0";"0";"0";"0";"0"
"101116539";"0";"0";"0";"0";"40"
"101212872";"0";"0";"0";"0";"40"
"101113389";"0";"0";"0";"0";"0"
"101113529";"0";"0";"0";"0";"40"
"101125081";"40";"0";"40";"40";"100"
"101170460";"0";"0";"0";"40";"0"
"101123406";"40";"40";"40";"40";"40"
"101086935";"0";"0";"0";"0";"40"
"101138302";"40";"0";"40";"40";"100"
"101039920";"0";"0";"0";"0";"0"
"101087830";"0";"0";"0";"0";"0"
"101040409";"0";"0";"0";"0";"0"
"101089113";"0";"0";"0";"0";"40"
"101071829";"0";"0";"0";"0";"0"
"101124492";"0";"0";"0";"0";"40"
"101043671";"0";"0";"0";"0";"0"
"101086804";"0";"0";"0";"0";"40"
"101043968";"0";"0";"0";"0";"0"
"101179931";"40";"40";"40";"40";"40"
"101087822";"0";"0";"0";"0";"40"
"101055179";"0";"0";"0";"0";"0"
"101170566";"0";"0";"0";"0";"40"
"101162044";"0";"0";"0";"0";"40"
"101040938";"0";"0";"0";"0";"40"
"101076516";"0";"40";"0";"100";"0"
"101189439";"0";"0";"0";"0";"0"
"101125639";"0";"0";"0";"0";"0"
"101123027";"40";"40";"40";"40";"40"
"101039995";"0";"0";"0";"0";"0"
"101045245";"0";"0";"0";"0";"0"
"101162465";"0";"0";"0";"40";"0"
"101078792";"0";"0";"0";"0";"40"
"101161183";"40";"40";"40";"40";"40"
"101044248";"0";"0";"0";"0";"0"
"101040437";"0";"0";"0";"40";"0"
"101042416";"0";"0";"0";"0";"0"
"101040247";"0";"0";"0";"100";"0"
"101069165";"0";"0";"0";"40";"0"
"101077693";"40";"0";"40";"40";"100"
"101164645";"0";"40";"100";"100";"0"
"101170133";"100";"0";"0";"0";"100"
"101141553";"0";"0";"0";"0";"40"
"101162743";"0";"0";"0";"0";"0"
"101086697";"40";"0";"0";"0";"40"
"101213556";"0";"0";"0";"0";"0"
"101116774";"40";"0";"0";"0";"0"
"101043410";"0";"0";"0";"0";"0"
"101095860";"0";"0";"0";"0";"0"
"101054637";"0";"0";"0";"0";"0"
"101112813";"0";"40";"0";"40";"0"
"101213311";"40";"40";"40";"40";"40"
"101101088";"40";"0";"40";"40";"40"
"101141245";"0";"0";"0";"0";"0"
"101164139";"0";"40";"0";"40";"0"
"101044387";"0";"0";"0";"0";"0"
"101116766";"0";"0";"0";"0";"0"
"101055262";"0";"0";"0";"0";"0"
"101212907";"0";"40";"40";"100";"40"
"101087974";"40";"40";"40";"40";"40"
"101125845";"0";"0";"0";"0";"0"
"101045439";"0";"0";"0";"0";"0"
"101095820";"40";"0";"0";"0";"40"
"101095736";"0";"40";"0";"40";"0"
"101123392";"0";"0";"0";"0";"0"
"101164555";"40";"0";"40";"40";"100"
"101040311";"0";"40";"0";"100";"0"
"101138962";"0";"0";"0";"0";"0"
"101113438";"40";"0";"40";"40";"100"
"101125902";"0";"0";"0";"0";"0"
"101040800";"0";"0";"0";"0";"0"
"101202143";"0";"0";"0";"40";"0"
"101055416";"0";"0";"0";"0";"0"
"101116811";"40";"40";"40";"40";"40"
"101076737";"0";"0";"0";"0";"40"
"101042112";"0";"0";"0";"0";"0"
"101097867";"0";"0";"0";"0";"0"
"101115754";"0";"0";"0";"0";"40"
"101165321";"40";"40";"40";"40";"40"
"101125115";"0";"0";"0";"0";"0"
"101055234";"0";"0";"0";"0";"0"
"101164978";"0";"40";"40";"100";"40"
"101163979";"0";"0";"0";"40";"0"
"101125484";"0";"0";"0";"0";"0"
"101040660";"0";"0";"0";"0";"0"
"101041517";"0";"0";"0";"0";"40"
"101089287";"100";"0";"0";"0";"100"
"101042989";"0";"0";"0";"0";"0"
"101097219";"0";"0";"0";"0";"40"
"101171807";"0";"0";"0";"0";"0"
"101170055";"0";"0";"0";"0";"0"
"101097871";"0";"0";"0";"0";"0"
"101113355";"40";"40";"40";"40";"40"
"101125879";"0";"0";"40";"40";"40"
"101163887";"0";"40";"100";"100";"0"
"101089151";"0";"0";"0";"0";"0"
"101187935";"0";"0";"40";"40";"40"
"101116722";"0";"0";"40";"40";"40"
"101043536";"40";"0";"0";"0";"40"
"101113633";"0";"0";"0";"0";"40"
"101088949";"40";"0";"0";"0";"40"
"101087096";"0";"0";"0";"0";"40"
"101212879";"0";"0";"0";"0";"40"
"101141432";"100";"0";"0";"0";"100"
"101165559";"0";"0";"0";"0";"40"
"101042292";"0";"0";"0";"0";"40"
"101040535";"0";"0";"0";"0";"40"
"101164310";"0";"0";"0";"0";"40"
"101086156";"0";"0";"0";"0";"0"
"101054961";"0";"0";"0";"0";"0"
"101116206";"0";"40";"0";"100";"0"
"101053291";"0";"0";"0";"0";"0"
"101124230";"0";"0";"0";"0";"0"
"101097167";"0";"40";"0";"100";"0"
"101116763";"0";"0";"0";"0";"40"
"101055263";"0";"0";"0";"100";"0"
"101163180";"0";"0";"0";"40";"0"
"101082088";"0";"0";"0";"40";"0"
"101069187";"0";"0";"0";"40";"0"
"101078208";"0";"0";"0";"0";"0"
"101041418";"0";"0";"0";"0";"0"
"101059685";"0";"0";"0";"40";"0"
"101171720";"0";"0";"0";"0";"0"
"101044225";"40";"100";"40";"0";"40"
"101088365";"0";"0";"0";"0";"0"
"101157280";"0";"0";"0";"40";"0"
"101166056";"100";"0";"0";"0";"100"
"101044249";"0";"0";"0";"0";"0"
"101138549";"0";"0";"0";"0";"0"
"101115994";"0";"0";"0";"0";"0"
"101078226";"0";"0";"0";"0";"40"
"101124349";"40";"0";"0";"0";"40"
"101078713";"0";"0";"0";"0";"0"
"101097878";"40";"0";"40";"40";"100"
"101162681";"0";"0";"0";"0";"0"
"101118581";"0";"0";"0";"0";"0"
"101097259";"100";"0";"0";"0";"100"
"101113523";"40";"40";"40";"40";"40"
"101188709";"0";"0";"0";"0";"0"
"101039294";"0";"0";"0";"40";"0"
"101097578";"0";"0";"0";"0";"0"
"101054368";"0";"0";"0";"0";"0"
"101069216";"0";"0";"0";"40";"0"
"101082135";"0";"0";"0";"0";"0"
"101123147";"40";"40";"40";"40";"40"
"101088623";"0";"0";"0";"0";"0"
"101156240";"0";"40";"100";"100";"0"
"101100599";"0";"40";"40";"40";"100"
"101086367";"0";"40";"0";"40";"0"
"101116727";"0";"0";"0";"0";"40"
"101141332";"0";"40";"0";"40";"0"
"101076100";"0";"0";"0";"0";"0"
"101088098";"40";"0";"0";"0";"0"
"101039375";"0";"0";"0";"40";"0"
"101075678";"0";"0";"0";"0";"40"
"101043504";"0";"0";"0";"0";"40"
"101076433";"0";"0";"0";"0";"0"
"101142154";"0";"40";"100";"100";"0"
"101165601";"0";"0";"0";"0";"40"
"101039758";"0";"0";"0";"100";"0"
"101212610";"0";"0";"0";"40";"0"
"101164517";"0";"40";"100";"100";"0"
"101115642";"0";"0";"0";"0";"0"
"101088188";"0";"0";"0";"0";"40"
"101053352";"0";"0";"0";"0";"0"
"101076933";"0";"0";"0";"0";"40"
"101142352";"0";"0";"0";"0";"0"
"101086378";"0";"0";"0";"0";"40"
"101123101";"40";"0";"0";"0";"0"
"101117555";"0";"0";"0";"0";"0"
"101042368";"0";"0";"0";"0";"0"
"101157994";"0";"40";"0";"40";"0"
"101157775";"0";"0";"0";"40";"0"
"101087679";"0";"0";"40";"40";"40"
"101069234";"0";"0";"0";"40";"0"
"101044356";"0";"0";"0";"0";"40"
"101116941";"0";"0";"40";"40";"40"
"101170490";"0";"0";"0";"0";"0"
"101125957";"0";"40";"0";"40";"0"
"101043954";"0";"0";"0";"0";"0"
"101096911";"0";"0";"0";"40";"0"
"101125814";"0";"0";"0";"0";"0"
"101075984";"0";"0";"0";"0";"0"
"101039588";"0";"0";"0";"100";"0"
"101213953";"0";"0";"0";"0";"0"
"101082238";"0";"0";"0";"40";"0"
"101042881";"0";"0";"0";"0";"0"
"101123291";"40";"0";"0";"0";"40"
"101142734";"40";"0";"0";"0";"40"
"101045661";"0";"0";"0";"0";"40"
"101076260";"0";"0";"0";"0";"0"
"101077060";"0";"0";"0";"0";"0"
"101100769";"40";"40";"40";"40";"40"
"101125598";"40";"40";"40";"40";"40"
"101117889";"0";"0";"0";"0";"40"
"101113313";"40";"40";"40";"40";"40"
"101053167";"0";"0";"0";"40";"0"
"101187914";"40";"0";"40";"40";"100"
"101171091";"0";"40";"0";"100";"0"
"101117868";"0";"0";"0";"0";"0"
"101113332";"40";"40";"40";"40";"40"
"101138903";"0";"0";"0";"0";"0"
"101076685";"0";"40";"0";"40";"0"
"101163654";"0";"0";"0";"40";"0"
"101189405";"40";"0";"40";"40";"100"
"101042427";"0";"0";"0";"0";"0"
"101042343";"0";"0";"0";"0";"0"
"101171428";"0";"0";"0";"0";"0"
"101164202";"0";"0";"0";"0";"40"
"101045346";"0";"0";"0";"100";"0"
"101116525";"0";"0";"0";"0";"40"
"101164864";"0";"0";"0";"0";"0"
"101163243";"0";"0";"0";"0";"0"
"101124038";"40";"40";"40";"40";"40"
"101116964";"40";"0";"0";"0";"40"
"101054902";"0";"0";"0";"0";"0"
"101162759";"0";"0";"0";"0";"0"
"101188898";"0";"0";"0";"0";"0"
"101142366";"40";"0";"0";"0";"0"
"101044657";"0";"0";"0";"0";"0"
"101115663";"40";"0";"0";"0";"40"
"101077471";"0";"0";"0";"0";"40"
"101162052";"40";"0";"0";"0";"0"
"101088541";"0";"0";"0";"0";"0"
"101126239";"0";"40";"0";"40";"0"
"101161789";"0";"0";"0";"0";"40"
"101042759";"0";"0";"0";"0";"0"
"101077714";"0";"40";"0";"40";"0"
"101078533";"40";"0";"0";"0";"0"
"101069282";"0";"0";"0";"40";"0"
"101097822";"100";"0";"0";"0";"100"
"101077243";"0";"0";"40";"40";"40"
"101076148";"40";"0";"0";"0";"40"
"101212589";"40";"0";"0";"0";"0"
"101085894";"0";"40";"0";"100";"0"
"101117542";"0";"0";"0";"0";"0"
"101076412";"40";"0";"0";"0";"40"
"101165242";"0";"0";"0";"0";"0"
"101045236";"0";"0";"0";"0";"0"
"101053801";"0";"0";"0";"0";"0"
"101076233";"0";"0";"0";"0";"40"
"101076080";"0";"0";"0";"0";"40"
"101043587";"0";"0";"0";"0";"0"
"101041466";"0";"0";"0";"0";"0"
"101117322";"0";"0";"0";"0";"40"
"101116452";"0";"40";"0";"40";"0"
"101117958";"0";"0";"40";"40";"40"
"101124694";"0";"40";"0";"40";"0"
"101088881";"0";"0";"0";"0";"0"
"101125376";"0";"0";"0";"0";"0"
"101069337";"0";"0";"0";"40";"0"
"101044011";"0";"0";"0";"0";"0"
"101116914";"0";"40";"100";"100";"0"
"101138403";"40";"40";"40";"40";"40"
"101124886";"0";"0";"0";"0";"40"
"101040951";"0";"0";"0";"0";"0"
"101139772";"0";"0";"0";"0";"0"
"101039066";"0";"0";"0";"100";"0"
"101142262";"0";"40";"40";"100";"40"
"101088806";"0";"0";"0";"40";"0"
"101171662";"0";"0";"0";"0";"0"
"101213596";"0";"0";"40";"40";"40"
"101088887";"0";"0";"0";"0";"0"
"101082050";"40";"0";"0";"0";"40"
"101044772";"0";"40";"100";"100";"0"
"101169653";"0";"40";"40";"100";"40"
"101141626";"40";"40";"40";"40";"40"
"101116027";"0";"0";"0";"0";"40"
"101077921";"40";"0";"0";"0";"0"
"101041249";"40";"0";"0";"0";"40"
"101076866";"0";"0";"0";"0";"0"
"101116609";"0";"0";"0";"0";"0"
"101158283";"0";"0";"0";"0";"0"
"101117716";"40";"0";"0";"0";"40"
"101087245";"0";"40";"100";"100";"0"
"101087869";"40";"0";"0";"0";"0"
"101101026";"0";"0";"0";"0";"0"
"101126078";"0";"40";"100";"100";"0"
"101043548";"0";"40";"0";"100";"0"
"101157974";"0";"0";"0";"0";"40"
"101141363";"0";"0";"0";"0";"0"
"101069217";"0";"0";"0";"40";"0"
"101043029";"0";"0";"0";"40";"0"
"101170123";"0";"0";"0";"0";"40"
"101077842";"0";"0";"40";"40";"40"
"101085605";"0";"0";"0";"0";"0"
"101201887";"0";"0";"0";"0";"40"
"101117025";"40";"40";"40";"40";"40"
"101141917";"0";"0";"0";"0";"0"
"101055213";"0";"0";"0";"0";"0"
"101125458";"40";"40";"40";"40";"40"
"101163414";"100";"0";"0";"0";"100"
"101213428";"40";"40";"40";"40";"40"
"101076713";"40";"0";"0";"0";"40"
"101164784";"0";"0";"0";"0";"0"
"101117085";"0";"0";"0";"0";"0"
"101097437";"0";"0";"0";"0";"40"
"101101037";"0";"0";"0";"0";"0"
"101045394";"0";"0";"0";"0";"0"
"101188094";"0";"0";"0";"40";"0"
"101117770";"0";"0";"0";"0";"0"
"101076510";"100";"0";"0";"0";"100"
"101044740";"0";"0";"0";"100";"0"
"101117670";"0";"0";"0";"0";"40"
"101170827";"0";"0";"0";"0";"0"
"101077866";"0";"0";"0";"0";"40"
"101043783";"0";"0";"0";"0";"0"
"101041853";"0";"0";"0";"0";"40"
"101088563";"0";"0";"0";"0";"0"
"101125295";"0";"0";"0";"40";"0"
"101043302";"0";"0";"0";"40";"0"
"101092623";"0";"0";"0";"0";"0"
"101126218";"40";"0";"0";"0";"40"
"101039531";"0";"0";"0";"0";"0"
"101076858";"0";"0";"0";"40";"0"
"101088622";"0";"0";"0";"0";"0"
"101053122";"0";"0";"0";"40";"0"
"101052182";"0";"0";"0";"0";"0"
"101071647";"0";"40";"40";"40";"40"
"101096999";"40";"0";"0";"0";"40"
"101077129";"0";"0";"0";"40";"0"
"101123802";"0";"0";"0";"40";"0"
"101123346";"0";"0";"0";"0";"0"
"101088453";"0";"0";"0";"0";"40"
"101075879";"40";"0";"0";"0";"40"
"101142218";"0";"0";"0";"0";"0"
"101053993";"0";"0";"0";"0";"40"
"101076565";"0";"0";"0";"0";"0"
"101141787";"0";"0";"0";"0";"40"
"101077772";"40";"0";"0";"0";"0"
"101158245";"0";"0";"0";"0";"0"
"101041097";"0";"0";"0";"100";"0"
"101158216";"0";"0";"0";"40";"0"
"101141906";"0";"0";"0";"0";"40"
"101098168";"0";"0";"0";"40";"0"
"101115674";"0";"0";"0";"0";"40"
"101081871";"0";"0";"0";"40";"0"
"101053543";"0";"40";"0";"100";"0"
"101164921";"0";"40";"0";"100";"0"
"101138326";"40";"40";"40";"40";"40"
"101125638";"0";"40";"0";"40";"0"
"101075915";"40";"0";"0";"0";"0"
"101042961";"0";"0";"0";"0";"0"
"101087910";"40";"0";"0";"0";"40"
"101170012";"0";"0";"0";"0";"0"
"101095310";"0";"0";"0";"0";"40"
"101142567";"0";"0";"0";"0";"40"
"101166026";"0";"0";"0";"40";"0"
"101041486";"0";"0";"0";"40";"0"
"101039110";"0";"0";"0";"0";"0"
"101077649";"0";"0";"0";"40";"0"
"101164200";"0";"0";"0";"0";"0"
"101140624";"0";"0";"0";"0";"0"
"101076914";"0";"0";"0";"0";"0"
"101041659";"0";"0";"0";"0";"0"
"101163487";"0";"40";"100";"100";"0"
"101041118";"0";"0";"0";"0";"0"
"101142915";"0";"0";"0";"40";"0"
"101140863";"0";"0";"0";"0";"0"
"101164759";"40";"0";"0";"0";"40"
"101041399";"0";"0";"0";"0";"0"
"101163928";"0";"40";"40";"100";"40"
"101039524";"0";"0";"0";"0";"0"
"101142533";"40";"0";"40";"40";"100"
"101116229";"0";"0";"0";"0";"40"
"101039657";"0";"0";"0";"40";"0"
"101044526";"0";"0";"0";"0";"0"
"101156469";"0";"0";"0";"0";"0"
"101164040";"40";"0";"40";"40";"100"
"101097983";"0";"0";"0";"0";"0"
"101054687";"0";"0";"0";"0";"0"
"101097842";"0";"0";"0";"0";"40"
"101171563";"40";"0";"40";"40";"100"
"101126170";"0";"0";"0";"40";"0"
"101041972";"0";"40";"40";"40";"100"
"101096005";"0";"0";"0";"0";"0"
"101161438";"40";"0";"0";"0";"40"
"101040439";"0";"0";"0";"0";"0"
"101043198";"0";"0";"0";"0";"0"
"101040020";"0";"0";"0";"0";"0"
"101054921";"0";"0";"0";"0";"0"
"101069469";"0";"0";"0";"40";"0"
"101097834";"0";"0";"0";"0";"0"
"101124488";"0";"0";"0";"40";"0"
"101188523";"40";"0";"40";"40";"100"
"101087884";"0";"40";"100";"100";"0"
"101117243";"0";"0";"0";"0";"40"
"101081926";"40";"0";"0";"0";"40"
"101069277";"0";"0";"0";"40";"0"
"101043344";"0";"0";"0";"0";"0"
"101212942";"0";"0";"0";"40";"0"
"101170780";"0";"0";"0";"0";"0"
"101042585";"0";"0";"0";"40";"0"
"101054696";"0";"0";"0";"0";"0"
"101115549";"40";"40";"40";"40";"40"
"101124597";"40";"0";"0";"0";"40"
"101076409";"100";"0";"0";"0";"100"
"101041762";"0";"0";"0";"0";"0"
"101052998";"0";"0";"0";"100";"0"
"101076968";"40";"0";"0";"0";"0"
"101168587";"0";"0";"0";"0";"0"
"101185344";"0";"0";"0";"0";"0"
"101165707";"0";"0";"0";"0";"40"
"101081881";"0";"40";"0";"40";"0"
"101087701";"0";"0";"0";"0";"0"
"101076648";"0";"0";"0";"0";"0"
"101171158";"0";"0";"0";"0";"0"
"101165915";"0";"0";"0";"0";"0"
"101043848";"0";"0";"0";"0";"0"
"101160597";"0";"0";"0";"0";"40"
"101165545";"40";"0";"0";"0";"40"
"101124066";"0";"0";"0";"40";"0"
"101125394";"0";"40";"100";"100";"0"
"101140447";"0";"0";"0";"0";"0"
"101160919";"0";"0";"0";"0";"0"
"101170920";"0";"0";"0";"0";"0"
"101140898";"0";"40";"0";"40";"0"
"101098331";"0";"0";"0";"0";"0"
"101066434";"0";"0";"0";"40";"0"
"101042034";"0";"0";"0";"0";"0"
"101116361";"0";"0";"0";"40";"0"
"101101022";"40";"40";"40";"40";"40"
"101117133";"40";"0";"40";"40";"100"
"101140427";"40";"0";"0";"0";"0"
"101088591";"40";"0";"40";"40";"100"
"101140661";"0";"40";"40";"100";"40"
"101069299";"40";"0";"40";"40";"100"
"101039827";"0";"0";"0";"40";"0"
"101161296";"40";"0";"40";"40";"100"
"101163057";"0";"0";"0";"0";"0"
"101169737";"40";"0";"0";"0";"0"
"101163189";"100";"0";"0";"0";"100"
"101162146";"40";"0";"0";"0";"0"
"101137861";"0";"0";"0";"0";"0"
"101044434";"0";"0";"0";"0";"0"
"101171289";"0";"0";"0";"0";"40"
"101041208";"0";"0";"0";"0";"0"
"101189401";"40";"0";"0";"0";"40"
"101187945";"100";"0";"0";"0";"100"
"101097364";"0";"0";"0";"0";"40"
"101096208";"0";"0";"0";"0";"40"
"101054550";"0";"0";"0";"0";"0"
"101117541";"0";"0";"0";"0";"40"
"101054470";"0";"0";"0";"0";"0"
"101088502";"0";"0";"0";"0";"0"
"101042751";"0";"0";"0";"0";"0"
"101041499";"0";"0";"0";"0";"0"
"101077364";"0";"0";"0";"40";"0"
"101164996";"0";"0";"0";"0";"40"
"101041941";"0";"0";"0";"0";"0"
"101097810";"0";"0";"0";"0";"40"
"101076174";"0";"0";"0";"0";"0"
"101161856";"0";"0";"0";"0";"40"
"101054009";"0";"40";"0";"40";"0"
"101089193";"0";"0";"0";"0";"0"
"101163696";"0";"0";"0";"0";"0"
"101069344";"0";"0";"0";"0";"0"
"101141742";"0";"40";"0";"100";"0"
"101095866";"40";"0";"0";"0";"0"
"101124385";"0";"0";"0";"0";"0"
"101044725";"0";"0";"0";"0";"40"
"101052603";"0";"0";"0";"0";"0"
"101213032";"0";"0";"0";"0";"40"
"101139967";"0";"40";"40";"100";"40"
"101044951";"0";"0";"0";"0";"0"
"101117001";"0";"40";"100";"100";"0"
"101142365";"0";"0";"0";"0";"0"
"101039748";"0";"0";"0";"0";"0"
"101089218";"0";"0";"0";"0";"0"
"101125498";"40";"0";"40";"40";"100"
"101076649";"0";"40";"40";"100";"40"
"101098074";"0";"0";"0";"0";"0"
"101041110";"0";"0";"0";"100";"0"
"101076898";"0";"0";"0";"0";"0"
"101213058";"40";"0";"40";"40";"100"
"101112727";"0";"40";"100";"100";"0"
"101069446";"0";"0";"0";"40";"0"
"101043370";"0";"0";"0";"0";"0"
"101140741";"40";"0";"0";"0";"40"
"101165283";"0";"0";"0";"0";"0"
"101141396";"0";"0";"0";"0";"0"
"101043353";"0";"0";"0";"40";"0"
"101077594";"0";"40";"40";"100";"40"
"101115832";"0";"0";"0";"0";"0"
"101163046";"0";"0";"0";"0";"0"
"101039794";"0";"0";"0";"0";"0"
"101170068";"0";"0";"0";"0";"0"
"101088884";"0";"0";"0";"40";"0"
"101094980";"0";"0";"0";"0";"0"
"101188662";"100";"0";"0";"0";"100"
"101055384";"0";"0";"0";"40";"0"
"101169998";"0";"0";"0";"0";"0"
"101142269";"0";"0";"0";"0";"40"
"101125009";"40";"40";"40";"40";"40"
"101116500";"0";"0";"0";"0";"0"
"101169786";"40";"0";"0";"0";"40"
"101088968";"0";"0";"40";"40";"40"
"101055015";"0";"0";"0";"0";"40"
"101126364";"0";"0";"0";"0";"40"
"101138338";"0";"0";"0";"0";"40"
"101118747";"0";"0";"0";"0";"0"
"101040122";"0";"0";"0";"0";"0"
"101213404";"0";"0";"0";"0";"0"
"101116943";"40";"0";"40";"40";"100"
"101124680";"0";"0";"0";"0";"0"
"101076276";"0";"40";"100";"100";"0"
"101096639";"0";"0";"0";"0";"0"
"101076845";"0";"0";"0";"0";"0"
"101141671";"0";"0";"0";"0";"40"
"101041908";"0";"0";"0";"100";"0"
"101040453";"0";"0";"0";"0";"0"
"101081567";"0";"0";"0";"40";"0"
"101141722";"0";"0";"0";"0";"40"
"101069404";"0";"0";"0";"40";"0"
"101052913";"0";"40";"100";"100";"0"
"101117107";"0";"0";"0";"0";"40"
"101125560";"0";"0";"0";"0";"0"
"101163002";"0";"0";"0";"0";"0"
"101112725";"40";"40";"40";"40";"40"
"101125633";"0";"0";"0";"0";"0"
"101069259";"0";"0";"0";"40";"0"
"101141400";"0";"0";"0";"0";"40"
"101160122";"0";"40";"0";"100";"0"
"101041231";"0";"0";"0";"40";"0"
"101045738";"40";"0";"0";"0";"40"
"101158249";"0";"40";"0";"40";"0"
"101189466";"0";"0";"0";"0";"0"
"101163249";"0";"0";"0";"0";"0"
"101043740";"0";"0";"0";"0";"40"
"101076844";"40";"40";"40";"40";"40"
"101096035";"0";"0";"0";"0";"40"
"101165305";"0";"0";"0";"0";"0"
"101158122";"0";"0";"0";"0";"0"
"101171357";"100";"0";"0";"0";"100"
"101087590";"0";"0";"0";"0";"40"
"101157423";"0";"0";"0";"40";"0"
"101137707";"0";"0";"0";"0";"40"
"101163933";"40";"0";"40";"40";"100"
"101043485";"0";"0";"0";"0";"0"
"101088056";"0";"0";"0";"0";"40"
"101117537";"0";"0";"0";"0";"0"
"101212591";"0";"0";"0";"0";"0"
"101077048";"0";"0";"0";"0";"0"
"101165527";"0";"0";"0";"0";"0"
"101088919";"40";"40";"40";"40";"40"
"101075208";"0";"0";"0";"40";"40"
"101116001";"40";"0";"0";"0";"40"
"101077659";"0";"0";"0";"0";"40"
"101040724";"0";"0";"0";"100";"0"
"101117090";"0";"0";"0";"0";"0"
"101125993";"100";"0";"0";"0";"100"
"101081911";"0";"0";"0";"40";"0"
"101062521";"0";"40";"0";"40";"0"
"101088163";"0";"0";"0";"40";"0"
"101170848";"0";"0";"0";"40";"0"
"101076831";"0";"0";"0";"0";"0"
"101142159";"40";"40";"40";"40";"40"
"101045376";"0";"0";"0";"0";"40"
"101141287";"0";"0";"0";"0";"0"
"101044276";"0";"0";"0";"100";"0"
"101095900";"40";"0";"0";"0";"40"
"101152624";"100";"0";"0";"0";"100"
"101169640";"40";"0";"0";"0";"40"
"101066138";"0";"0";"0";"40";"0"
"101116228";"40";"40";"40";"40";"40"
"101170308";"100";"0";"0";"0";"100"
"101069281";"0";"0";"0";"40";"0"
"101165259";"0";"0";"0";"0";"0"
"101170884";"40";"0";"0";"0";"40"
"101043656";"0";"0";"0";"0";"0"
"101041421";"0";"0";"0";"100";"0"
"101039862";"0";"0";"0";"100";"0"
"101055377";"0";"0";"0";"0";"0"
"101096659";"40";"0";"0";"0";"0"
"101042266";"100";"0";"0";"0";"100"
"101116162";"40";"0";"40";"40";"100"
"101039127";"0";"0";"0";"0";"0"
"101100903";"0";"40";"0";"100";"0"
"101124542";"0";"0";"0";"0";"0"
"101041669";"0";"0";"0";"0";"0"
"101042574";"0";"0";"0";"0";"0"
"101117300";"100";"0";"0";"0";"100"
"101142079";"0";"0";"0";"0";"40"
"101142168";"40";"0";"0";"0";"40"
"101078696";"0";"0";"0";"0";"40"
"101039361";"0";"0";"0";"0";"0"
"101169608";"0";"0";"40";"40";"40"
"101076092";"0";"0";"0";"0";"40"
"101043486";"0";"0";"0";"0";"0"
"101165353";"0";"0";"0";"0";"40"
"101163724";"0";"0";"0";"0";"0"
"101163783";"0";"0";"0";"40";"0"
"101043637";"0";"0";"0";"0";"0"
"101041284";"0";"0";"0";"0";"0"
"101164797";"0";"0";"40";"40";"40"
"101059468";"0";"0";"0";"40";"0"
"101116620";"40";"0";"40";"40";"100"
"101114850";"40";"0";"0";"0";"40"
"101044616";"0";"0";"0";"0";"0"
"101117156";"0";"0";"0";"0";"0"
"101117399";"0";"40";"0";"40";"0"
"101069192";"0";"0";"0";"40";"0"
"101055454";"0";"0";"0";"0";"40"
"101098064";"40";"40";"40";"40";"40"
"101116662";"40";"0";"0";"0";"0"
"101114584";"0";"0";"0";"0";"40"
"101142153";"0";"0";"0";"0";"0"
"101126266";"40";"0";"40";"40";"100"
"101040117";"0";"0";"0";"40";"0"
"101142065";"40";"40";"40";"40";"40"
"101117227";"0";"0";"0";"0";"0"
"101158039";"40";"40";"40";"40";"40"
"101142006";"40";"0";"0";"0";"40"
"101039522";"0";"0";"0";"0";"0"
"101124751";"40";"0";"0";"0";"40"
"101054310";"0";"0";"0";"0";"0"
"101042055";"0";"0";"0";"0";"0"
"101158332";"0";"0";"0";"0";"0"
"101138069";"0";"0";"0";"0";"0"
"101078556";"0";"0";"0";"0";"0"
"101171810";"0";"0";"0";"0";"0"
"101097431";"40";"0";"0";"0";"40"
"101113333";"40";"0";"40";"40";"100"
"101081713";"40";"40";"40";"40";"40"
"101114976";"0";"40";"0";"100";"0"
"101086188";"40";"0";"0";"0";"0"
"101069454";"0";"0";"0";"40";"0"
"101044892";"0";"0";"0";"0";"0"
"101117274";"0";"0";"0";"40";"0"
"101142391";"0";"0";"0";"0";"0"
"101095012";"0";"0";"0";"40";"0"
"101088378";"0";"0";"0";"0";"40"
"101118866";"0";"0";"0";"0";"0"
"101044738";"0";"40";"100";"100";"0"
"101118977";"40";"0";"40";"40";"100"
"101101025";"0";"0";"40";"40";"40"
