ID,Name,Count
57201891679,Zhang J.,1
57201894864,Davighi J.,1
57201898874,Ma J.-H.,1
57201899604,Bae J.,1
57201902005,Spagnolo F.,1
57201903723,Du F.,1
57201903734,Tan X.-L.,1
57201906711,Mukhopadhyay U.,1
57201906996,Banerjee U.,1
57201910948,Xu S.-Q.,1
57201912481,Kurian D.J.,1
57201914089,Shah A.A.,2
57201914424,Ravikumar S.,1
57201914469,Kuang Z.-W.,1
57201915973,Begušić T.,3
57201916779,Banerjee S.,1
57201927350,Zhu T.,1
57201928069,Hasan M.A.,4
57201933643,Huang X.,1
57201942344,Malinowski M.,2
57201943337,Fu X.,2
57201944294,Schöndorf M.,1
57201946285,Jost C.,1
57201946353,Akhouri U.,1
57201946748,Wang H.,2
57201947712,Sung K.J.,3
57201948032,Said W.,1
57201950119,Yao Y.,1
57201958745,Patel S.,3
57201975332,Basik M.,2
57201975644,Lin C.-C.,1
57201979768,Ghosh J.K.,1
57201980780,Faneca J.,1
57201980879,Di Paolo A.,3
57201981659,Booher D.,1
57201982257,Sathish A.,1
57201983294,Ikechukwu I.P.,1
57201983570,Kar A.,1
57201983616,Ehrlich J.,1
57201983780,Pérez-Martínez L.,1
57201984245,Berke C.,2
57201986295,Ding H.,1
57201987706,Beckert A.,1
57201989559,Philabaum C.,2
57201991036,Fan D.,1
57201993456,Ren Y.,1
57201994070,Roberson T.M.,1
57201995055,Maxson R.,1
57201997053,Mukim P.,1
57202000297,Ladjimi H.,1
57202003333,Ho A.,4
57202005750,Luo F.,1
57202009123,Kufel D.,1
57202010183,Heller M.,2
57202010308,Panahi M.M.,1
57202013434,Gao X.,1
57202014498,Ikeda K.,2
57202017299,Patro S.K.,1
57202020584,Buchkremer R.,1
57202022787,Borghesi M.,1
57202029042,Liu H.,1
57202029823,Donvil B.,1
57202030410,Zhou C.-H.,2
57202031881,Habiboglu A.,1
57202033027,Liu F.,1
57202034457,Valagiannopoulos C.,1
57202035186,Pradhan M.,2
57202037788,Zhang W.,1
57202040357,Zhang G.,1
57202041204,Correll R.,1
57202041206,Sempere-Llagostera S.,1
57202052589,Moitra P.,1
57202054938,Bouwmeester D.,1
57202055999,Tian H.,1
57202057089,Bilal A.,1
57202060312,Appiah B.,2
57202063320,Feurer T.,1
57202064811,Sun X.,7
57202071680,Hu M.,1
57202074269,Bernasconi C.,1
57202075198,Ye H.,1
57202076389,Li Q.,1
57202076603,Sinhku S.,1
57202078323,Moida R.,1
57202081556,Mythri V.,1
57202088942,Niu X.-F.,3
57202090267,Sun K.,6
57202091225,Fan G.,1
57202091287,Jan N.,1
57202091709,Parra J.,1
57202091851,Kopic D.,1
57202093403,Ji Z.,6
57202094495,Boventer I.,2
57202095347,Iakovlev I.A.,2
57202096177,Polshyn H.,1
57202097208,Chen B.-Q.,1
57202098279,Lai P.-C.,1
57202105953,Bowen A.M.,1
57202109306,Weidman J.D.,1
57202115966,Mou H.,1
57202120508,Tan T.C.,2
57202126597,Nguyen G.N.,1
57202130056,Xiao W.,2
57202130869,Nguyen-Cong K.,1
57202132575,Beutel F.,1
57202133721,Frank B.,1
57202134030,Gassoumi I.,2
57202134993,Manabputra,1
57202135539,Fan Q.,2
57202135803,Huang Z.,1
57202136459,Proietti M.,3
57202136658,Shi X.,2
57202136819,He Z.,1
57202144755,Zheng X.,1
57202144834,Tiwari A.,9
57202147153,Jiang Y.,2
57202151964,Renger M.,1
57202156063,Wang Q.,3
57202156446,Kumari A.,1
57202157150,Tranter A.D.,2
57202157982,Devi S.,1
57202163655,Mani A.,1
57202189470,Miyanishi K.,1
57202191497,Lin C.-N.,1
57202197944,Tohari M.M.,1
57202201836,Yan C.,1
57202203567,Ricard T.C.,4
57202204369,Bezinge L.,1
57202209983,Aljuhni A.,1
57202210588,Hu X.,1
57202214207,Jayee B.,1
57202216979,Mussiraliyeva S.,1
57202219303,Rajasekar R.,4
57202223217,Cook B.,1
57202224164,Piris M.,1
57202228664,Ji Y.,1
57202231859,Boulebnane S.,1
57202233821,Leon C.C.,1
57202236948,Schaal S.,3
57202239270,Wang Z.,2
57202253704,Mohammadbagherpoor H.,1
57202255914,Beyer D.,1
57202255944,Trnka T.,1
57202256217,Fan H.,1
57202256484,Zhong L.,1
57202257538,Wisser J.J.,1
57202257637,Wang X.,2
57202260551,Zhang Z.-Y.,4
57202265145,Wang Y.,2
57202272507,Wang H.,1
57202281466,Longo D.,1
57202284254,Gorantla P.,1
57202286901,Ratcliffe A.K.,1
57202287190,Song S.,1
57202291094,Takanashi N.,1
57202293660,Wang L.,1
57202293683,Wang D.,1
57202295930,Ye Z.,1
57202300084,Yan X.,1
57202303156,Durkin M.S.,2
57202303544,Smith E.,1
57202304371,Li J.,2
57202312546,Martin D.,1
57202312926,Chen B.,1
57202315483,Kumar A.,1
57202315527,Kumar A.,1
57202318666,Habib A.,1
57202320332,Fossati A.,1
57202327758,Lee S.-H.,1
57202337123,Mollabashi L.,1
57202337982,Ebrahimi-Jaberi R.,1
57202338417,Fujiwara S.,1
57202339425,Guo Y.,1
57202346696,Bartolucci S.,2
57202347646,Chen H.-R.,1
57202350141,Roth I.,4
57202350162,Vaswani C.,1
57202351647,Li S.,1
57202352464,Pandey A.,1
57202353126,Jin H.,1
57202353490,Sano R.,1
57202355293,Koh J.M.,1
57202357150,Tian J.-P.,2
57202357491,Yi Z.,4
57202358503,Kubo N.,1
57202359016,Li C.,5
57202361428,Ahmed R.K.,1
57202362406,Mashhadani S.,1
57202363646,Liu Y.,3
57202365660,Li Y.,1
57202367204,Devangavi A.D.,1
57202367218,Tukkoji C.,1
57202367986,Jameil A.K.,1
57202374248,Senanian A.,1
57202374558,Zhang K.,1
57202375115,Ling X.,1
57202375577,Song J.,1
57202375897,Kumar V.,1
57202376257,Auchter S.,1
57202377181,Wu M.,1
57202379273,Apanavicius J.,1
57202381454,Fan Y.-H.,1
57202382190,Protter M.,1
57202382668,Bass G.,2
57202382838,Rihaczek P.,1
57202382871,Kanhounnon W.G.,1
57202383836,"Dulny J., III",2
57202384179,Yoo H.,1
57202385332,Piñeiro C.,3
57202385981,Lippert T.,1
57202387155,Li X.,1
57202391439,Gao Y.,4
57202392552,Patsch S.,1
57202393170,Helsen J.,5
57202394819,Kandula M.J.,2
57202395774,Tkachuk V.,1
57202397945,Gresch A.,1
57202403401,Vogt-Maranto L.,1
57202405303,Swathi K.L.,1
57202406342,Cui Z.-W.,1
57202407007,Zhang X.-M.,6
57202417749,Liu Q.,2
57202418548,Valente D.C.A.,1
57202419225,Omija T.,1
57202419986,Mahdavifar M.,1
57202421353,Langarizadeh F.,1
57202424049,Steiner M.,1
57202425656,Kervinen M.,1
57202425844,Liu C.,1
57202432794,Krishnaprasad A.,1
57202434836,Duan S.,1
57202435740,Archpaul J.,2
57202437175,Chen S.-M.,1
57202437202,Zhou Y.,1
57202438381,Dev D.,1
57202441294,Yang B.,1
57202443395,Dickson I.,1
57202445208,Piacentini S.,3
57202445680,Kumar A.,2
57202448738,Sanavio C.,2
57202450441,Feng Z.,1
57202450736,Yerzhigitov Y.,1
57202452462,Xu C.,1
57202452696,Mills D.,3
57202455655,Canto A.C.,1
57202455974,Satamraju K.P.,1
57202461212,Zhao H.,1
57202467808,Patel R.B.,2
57202468863,Ye Z.-K.,5
57202469611,Gofman R.A.,1
57202470141,PourAliAkbar E.,1
57202470384,Taha A.,1
57202475318,Kojić M.,1
57202494254,Ren R.-J.,4
57202495992,Newcomb K.,1
57202496022,Niethammer M.,1
57202497361,Rosenfeld E.,1
57202497926,Hu C.-Q.,2
57202499433,Raorane C.J.,3
57202499520,Benevides A.,2
57202501069,Al-Janabi D.,1
57202504558,Storz S.,4
57202505038,Eloie L.,2
57202505467,Yu X.-T.,2
57202507433,Zhou Y.,1
57202511087,Eusufzai A.M.,1
57202511970,Morits J.P.J.,2
57202513465,Banerjee R.,1
57202516214,Prakash J.,1
57202518829,Demarteau M.,1
57202534041,Hu H.,1
57202534114,Wang N.,1
57202535124,Zhang S.,6
57202535674,Ma E.,2
57202537159,Santos-Garcia R.,1
57202537443,Jiang Y.,1
57202540782,Kaur H.,1
57202546140,Bavdaz P.L.,1
57202557455,Lv Y.,1
57202560422,Çevik A.,2
57202563714,Chiolerio A.,1
57202567842,Barnaföldi G.G.,1
57202571370,Weidinger S.A.,1
57202575318,Conrad J.,1
57202581282,Neyens S.,3
57202587565,Dahlberg A.,6
57202587580,Bluvstein D.,5
57202587692,Martin E.,1
57202587730,Liang W.H.,2
57202587758,Morse G.,2
57202588447,Srivastava G.,2
57202588676,Vimolchalao S.,2
57202593209,Ali A.,1
57202596753,Cha J.J.,3
57202605163,Honorato J.,1
57202606357,Liu Y.-C.,1
57202606713,Yoon L.U.,1
57202609092,Boisnard B.,1
57202619112,Zhu X.,1
57202622116,Vala J.,1
57202626454,Horodynski M.,1
57202626692,Bandres M.A.,2
57202626695,Kim R.,2
57202626859,Han Y.,1
57202626975,Fan L.,1
57202627095,Adcock J.C.,4
57202627322,Yanagimoto R.,1
57202627382,Jung M.,1
57202627909,Ruskuc A.,2
57202628067,Bonsma-Fisher K.,1
57202628477,Chen K.C.,2
57202628544,Wan L.,2
57202628635,Xia S.,3
57202629145,Bisianov A.,1
57202629355,Bose D.,1
57202640017,Ge R.,1
57202644079,Briggeman M.,1
57202644679,Guo J.,2
57202645333,Taneja L.,1
57202646444,Zhang X.,1
57202647878,Halimi S.,1
57202650079,Xue H.-J.,1
57202650493,Guo X.,1
57202654028,Gayathri S.S.,5
57202656618,Barati M.,1
57202662107,Colangelo M.,5
57202665954,Garg N.,1
57202668538,Walker T.,1
57202673569,Niu C.,1
57202674730,Giles-Corti B.,1
57202676792,Alford N.M.,1
57202681569,Joseph L.M.I.L.,1
57202683527,Matsuo T.,3
57202685284,Bao Y.,2
57202686649,Ahmadpour S.-S.,7
57202688176,Dawid A.,1
57202688322,Sun C.-J.,2
57202688530,Dhanalakshmi S.,4
57202688958,Yan D.,1
57202689367,Yang Y.,1
57202691045,Cork J.,1
57202691801,He Y.,1
57202692666,Chen J.,4
57202697275,McDermott R.,1
57202703893,Chen K.-C.,1
57202705397,Marchesi L.,1
57202706345,Upreti K.,1
57202708502,Qian S.-J.,2
57202711426,Abdulrahman I.,1
57202711614,Sadeghpour H.R.,1
57202716265,Shan S.,1
57202721241,Li H.,2
57202721491,Li J.-Q.,1
57202721558,Li J.,1
57202726135,Song M.,1
57202727975,Paoletta T.,1
57202728843,Hendrickson J.R.,2
57202729640,Salces-Carcoba F.,1
57202730558,Pehle C.,1
57202730944,Liebster N.,1
57202732395,Ehrhardt M.,1
57202732600,Yan X.,1
57202733439,Gassner S.,1
57202733771,Maity S.,1
57202734947,Buyukkaya M.A.,2
57202735163,Cho M.,2
57202735464,Devi O.R.,1
57202737475,Arshad U.,1
57202745038,Nothhelfer J.,1
57202745107,Lugonja D.,1
57202747492,Veszeli M.T.,1
57202753395,Chen S.-H.,1
57202755128,Dow S.,1
57202760194,Uslu S.,1
57202760318,Choi D.,2
57202764328,Liao P.-Y.,1
57202766367,Di Carlo A.,2
57202766807,Brumberg A.,1
57202773889,Nirala N.,1
57202774757,Lacalle J.,6
57202775952,Hhan M.,1
57202783839,Zhang X.,1
57202784070,Hamamura I.,2
57202785256,Gatti L.N.,2
57202786803,He Z.,2
57202787299,Jałowiecki K.,1
57202788317,Wang W.,2
57202791324,Kumar S.P.,2
57202798619,Hogan C.,1
57202798936,Duan P.,3
57202799943,Safaei F.,1
57202800419,Pan W.-W.,2
57202801470,Wang Q.-Q.,2
57202801522,Amaro D.,4
57202803877,Cai W.,4
57202804495,Bae Y.J.,1
57202805541,Jiang J.,2
57202808973,Riyadh H.A.,1
57202810202,Goldberg L.A.,2
57202814178,Dong N.,1
57202819448,Ji J.,1
57202821054,Ansari M.T.J.,1
57202826026,Zhang B.,1
57202829227,Alotaibi S.S.,1
57202830596,Riaz F.,1
57202830982,Zych M.D.,1
57202833141,Yan J.,1
57202834857,Maitra M.,2
57202837434,Hilal A.M.,2
57202837658,Fritz R.A.,1
57202837794,Clemente G.,2
57202838074,Olsen L.,1
57202838574,Chen Z.,2
57202842152,Xiao M.,1
57202843629,Dutt M.V.G.,2
57202847564,Cheng D.,3
57202849777,Tavanaei-Sereshki Z.,2
57202849793,Steudtner M.,2
57202850766,Mohr-Weidenfeller L.,1
57202851946,Sun W.K.C.,2
57202854153,Irfan M.,3
57202854393,Glatt M.,2
57202854758,Li X.,3
57202856009,Kirchner J.,1
57202859063,Du W.,3
57202859478,Lee J.,1
57202859592,Gupta R.S.,4
57202864443,Shao S.-Y.,1
57202868751,Trenins G.,2
57202873799,Cirillo G.A.,4
57202874166,Wells L.,1
57202874643,Zhang S.-C.,1
57202876876,Li Z.,1
57202883947,Li W.,2
57202887049,Schmitt T.W.,2
57202893713,Zhao W.,1
57202895979,Mohammed N.Q.,1
57202896867,Yuen D.A.,1
57202900594,Walz R.,2
57202901584,Wurtz J.,3
57202902019,Zhu X.,1
57202908705,Yadav K.K.,1
57202910952,Tanaka O.,2
57202911343,Pavlov I.,2
57202912642,Wang C.,1
57202914653,Salimath N.,1
57202915817,Tsai N.,3
57202915821,Ng K.F.,1
57202915950,Ma S.,2
57202916018,Medina T.,2
57202916920,Huang S.,3
57202917960,Boothby K.,3
57202918984,Reis M.,2
57202919609,Vezvaee A.,1
57202920015,Rode S.P.,1
57202920668,Kritika,1
57202920763,Xue J.,1
57202922170,Luo C.-L.,1
57202922832,Burch A.D.,3
57202923826,Liu X.,2
57202927901,Zou H.,1
57202931469,Centrone F.,1
57202932036,Li B.,1
57202943283,Ismayil Siyad C.,1
57202943397,Sabuj M.A.,1
57202945175,Grospellier A.,1
57202945519,Bhattacharjee A.,4
57202946326,Pishchimova A.A.,2
57202952376,Castenmiller C.,1
57202953774,Urmey M.D.,2
57202955089,Roffe J.,1
57202956501,Tsuyuzaki I.,1
57202958220,Sebastianelli A.,4
57202958224,Pagel Z.,1
57202958805,Headley D.,1
57202961487,Ko Y.,1
57202961809,Liang H.,1
57202963131,Qian F.,1
57202965763,Kim K.M.,1
57202971839,Turk Y.,2
57202975174,De Pasquale S.,1
57202976146,Sabeeh K.,1
57202978023,Xu N.,1
57202978114,Mashkantsev A.A.,1
57202980152,Martins Z.,1
57202980422,Zheng Q.,2
57202981146,Yang Y.-M.,2
57202983484,Bhowmik A.,1
57202983798,William R.,2
57202984917,Niezgoda A.,1
57202986134,Soni M.,1
57202986601,Ubben M.S.,2
57202986630,Suryawanshi V.P.,1
57202987039,Shishkin A.G.,1
57202987286,Dragoi V.-F.,1
57202987823,Wang N.,1
57202990325,Malviya A.K.,2
57202994957,Mujawar M.,1
57202995055,Sroczyńska M.,1
57202997478,Wang Y.-F.,3
57202997994,Miller D.,1
57203000389,Wessing L.,2
57203005806,Nicolaou S.,1
57203015685,Poltronieri F.,1
57203018146,Aguilar-González Á.,1
57203024353,Ghezellou M.,3
57203025750,Wang J.-W.,4
57203026006,Kosheleva O.,1
57203026416,Kharchenko V.,1
57203028914,Chergui M.,1
57203031161,Mehta P.,2
57203031620,Jansen K.,5
57203032555,Alavi A.,3
57203036307,Nirzhor S.,1
57203039696,Hiraga Y.,1
57203041000,Zinn-Justin P.,1
57203043479,Banday M.,1
57203043872,Zadok A.,1
57203043999,Mookherjea S.,3
57203049517,Aiken A.,1
57203050178,Cai N.,1
57203050284,Takahashi H.,2
57203050552,Volberg A.,1
57203050914,Joshi R.V.,2
57203051746,Schoning J.,1
57203052015,Cabrini S.,1
57203052068,Barone V.,4
57203052622,Vashishta P.,8
57203054081,Oral S.,1
57203054096,Nakano A.,8
57203055229,Sethi S.,1
57203055289,Bortoletto D.,1
57203055296,Parrinello M.,2
57203055603,Sumpter B.G.,1
57203057021,Fan P.,7
57203057577,Boyle P.,1
57203061813,Norman V.A.,1
57203061926,Peng H.,1
57203063553,Lee C.-M.,5
57203064779,Yu H.-C.,1
57203066652,Mazza A.R.,2
57203069987,Piotrowski P.,1
57203072478,Pala M.,2
57203073155,Kaushal S.,1
57203073506,Giamarchi T.,1
57203073585,Beaudoin F.,1
57203074295,Basden A.,1
57203076292,Izadi M.A.,2
57203076348,Fichtner A.,2
57203077089,Tao F.,1
57203080547,Ali M.U.,1
57203081893,Marin G.B.,1
57203082387,Andersson M.P.,1
57203083061,Solano E.,28
57203084776,Barker P.F.,1
57203090571,Giuliani A.,1
57203090873,Watanabe K.,20
57203091511,Papadopoulos A.V.,1
57203092061,Correa J.H.,1
57203092401,Liu Z.H.,1
57203092682,Aljaidi M.,1
57203093168,Santini A.,1
57203094797,Monti A.,1
57203095795,Shi J.,1
57203097717,Alterman S.,1
57203098024,Chen J.,3
57203100798,Zhang T.,1
57203103190,Field M.,2
57203104097,Vasquez J.C.,2
57203104241,van Slageren J.,3
57203104508,Goker A.I.,1
57203105127,Milovanović B.,1
57203105898,Jimenez V.O.,2
57203113421,Wang T.,1
57203115348,Lamata L.,14
57203115587,Shiroka T.,4
57203117558,Boote Y.,2
57203117579,Gill T.G.,1
57203121075,Pearson N.,2
57203122809,Sikdar B.K.,2
57203124783,Kouwenhoven M.,2
57203127565,Monir M.S.,1
57203134207,Nguyen B.,1
57203134980,D′Elia A.,1
57203140845,Hays M.,1
57203148600,Majumder S.,2
57203149276,Hussein H.H.,1
57203150028,Wu M.,3
57203153014,Wlazło K.,2
57203153144,Moore C.,1
57203155360,Chattaraj K.G.,1
57203156256,Naydenov B.,3
57203156389,Mumtaz S.,1
57203157599,Wang D.,1
57203158324,Chorazewicz K.,1
57203162418,Gołȩbiewska V.,2
57203162570,Chen S.,1
57203163923,Saha A.,1
57203165417,Truax L.,1
57203165928,Graham J.,1
57203167267,Huang R.,6
57203172015,Cao T.,3
57203172138,Patterson T.,1
57203172468,Gammeltoft K.,1
57203172666,Bloomquist W.,1
57203172981,Li M.,1
57203173116,Gorin D.,1
57203173726,Yan S.,1
57203175510,Zinner N.T.,5
57203175803,Calafiura P.,1
57203176168,Mishra S.,1
57203176207,Goldman R.,1
57203176558,Reiher M.,1
57203176635,Walus K.,2
57203177176,Mao X.,1
57203177243,Mohan A.,1
57203177606,Silberhorn C.,2
57203178136,Ozaki T.,1
57203178803,Chisholm M.F.,1
57203179946,Ren J.,1
57203195271,Mayor M.,1
57203196110,Monroy E.,1
57203196608,Ong S.P.,2
57203197820,Vasudevan R.K.,1
57203197883,Huth M.,1
57203199954,Bandyopadhyay A.,1
57203200405,Sakthivel P.,1
57203202360,Vernay A.,1
57203203408,Kuchibhatla S.A.R.,1
57203207311,Cao L.,2
57203208457,Liu Z.-Y.,2
57203210399,Zhou T.,2
57203210515,Ma C.,2
57203211651,Wang X.,2
57203212029,Xu T.,2
57203213047,Zhang C.-Y.,2
57203214717,Phillips D.R.,2
57203216375,Giuliani A.,1
57203216996,Deshpande A.,6
57203218568,Eriksson M.A.,6
57203218826,Sun K.,2
57203221026,Wei Y.,1
57203221850,Xie P.,1
57203226345,Bollmann C.,1
57203227787,Lee S.U.,1
57203228495,Ramírez-Muñoz J.E.,2
57203228961,Ohnishi T.,2
57203230584,Gomes J.,2
57203233503,Gong Q.,5
57203234014,Adhikari R.X.,1
57203236496,Atoofian E.,2
57203239710,Taşkın I.İ.,1
57203242657,Demirdjian R.,1
57203242681,Tayur S.,1
57203246084,Abdoli H.,1
57203246545,Chen W.-H.,1
57203252316,Weihs G.,1
57203255066,Wosnitza J.,2
57203256800,Semba K.,3
57203257734,Brand J.,1
57203259001,Saad W.,2
57203259016,Schmelcher P.,1
57203260116,Ford I.J.,1
57203261226,Endo S.,9
57203261266,Rajesh Y.,1
57203263837,Torres-Davila F.E.,1
57203268533,Akamatsu H.,1
57203269198,Kapteijns G.,2
57203269369,Oosterbaan K.J.,1
57203271635,Guo H.,1
57203276441,Roberts S.J.,1
57203276697,Wu F.,3
57203279118,Koay E.H.H.,2
57203281995,Lam H.T.,1
57203283005,Kiran A.,1
57203283299,Qian G.,1
57203284695,Zeng Q.-G.,2
57203286081,Wu J.,1
57203286734,Zhao M.,1
57203287084,Barrett T.D.,1
57203287391,Ibberson D.J.,3
57203296602,Ganguly S.,1
57203297298,Singh M.R.,1
57203297448,Fowler J.W.,1
57203299345,Lindon J.,1
57203301419,Breev I.D.,1
57203301849,Wu B.,3
57203302950,Debry K.,1
57203303786,Hann C.T.,2
57203305311,Chen J.,1
57203305620,Wang A.,1
57203308769,Frohn B.,1
57203312733,Griffiths J.P.,1
57203312747,Bäck T.,1
57203313269,Ghose S.,4
57203315359,Hentinger F.,1
57203315470,Kono S.,2
57203315958,Cleveland J.M.,1
57203319537,Lee D.,1
57203321537,Zhu N.,2
57203324423,Tzitrin I.,2
57203332191,Li W.,1
57203338300,Song P.,2
57203339199,Su L.,1
57203341134,Tang K.,1
57203346553,Romero A.H.,2
57203350869,da Silva R.F.,1
57203352583,Vergoossen T.,1
57203354812,Tschernig K.,1
57203356239,Rao X.,1
57203360774,Matanin A.R.,4
57203363100,Xu Y.,1
57203364251,Wang H.,2
57203367207,Liu J.T.,1
57203368204,Ahmmed E.,1
57203369778,Chang J.,2
57203370114,Bao W.-C.,2
57203371115,Descombin A.,1
57203371738,Wan Y.,1
57203371909,Woods B.D.,1
57203384354,Deng F.,1
57203386751,Chan A.,2
57203387502,Chao S.-L.,1
57203388806,Kontos T.,2
57203389320,Bae K.,1
57203389578,Cain M.,2
57203390749,Endo T.,1
57203392705,Kumar D.,1
57203393922,Dobrautz W.,2
57203393944,Feldmann S.,1
57203394083,Sun Z.,1
57203395321,Corbi A.,1
57203400938,Xu J.-W.,1
57203402008,Wan G.,1
57203402100,Jiang L.,1
57203403266,Zhang X.,1
57203403301,Zhao C.-H.,1
57203403659,Li Z.-Q.,1
57203415038,Zhang M.,1
57203416954,Xiang Z.,1
57203417891,Yatao Y.,1
57203423182,Hart A.,1
57203429686,Han S.-W.,3
57203431379,Kim T.-H.,1
57203432752,Kamenov P.,1
57203434427,Wei L.,2
57203436263,Qing P.,2
57203446978,Denef F.,1
57203458760,Rosen I.T.,1
57203465948,Xiong M.,1
57203475866,Liu N.,1
57203482655,Wang J.,1
57203486435,Liu Z.,1
57203494508,Dong H.,1
57203499531,Xu X.,1
57203503345,Concepción O.,4
57203504403,Ferracin S.,1
57203504492,Wang S.,1
57203506843,Bruschi M.,1
57203509174,Liu Y.-X.,3
57203513680,Babu G.R.M.,1
57203515197,Wang Z.,2
57203515204,Wang Z.,6
57203522394,Huang T.W.,2
57203524632,Yakubov B.,1
57203533740,Smith J.D.H.,1
57203534458,Sobolev N.A.,1
57203540851,Wang C.,9
57203543766,Thomas J.P.,1
57203547990,Bird J.J.,1
57203548726,Liu C.,1
57203552823,Wei B.,1
57203555059,Grossi M.,10
57203558503,Da Costa V.,1
57203567962,Guo P.,1
57203571748,Shishenina E.,2
57203572110,Alizadehkhaledi A.,1
57203573800,Wang M.,3
57203574389,Clement M.C.,3
57203574849,Thomson E.,1
57203577845,Herbst M.F.,2
57203579604,Palmer C.Z.,1
57203590058,Modanlou S.,1
57203590214,Feng Q.,1
57203592453,Galdenzi F.,2
57203596349,Hódsági K.,1
57203596908,Yao J.,3
57203597172,Lee S.,1
57203599038,Fischer P.,1
57203599697,Jiang H.,1
57203612023,Dong S.-J.,1
57203613861,Yang H.,2
57203617374,Maillard A.,1
57203619395,Zhang Y.,1
57203620444,Kuznets-Speck B.,1
57203621534,Chen D.,1
57203621564,Lotem M.,1
57203622872,Song F.,1
57203625390,Bochevarov A.D.,2
57203630389,Kim H.-J.,2
57203630880,Zhang W.,1
57203637626,Eckner W.J.,1
57203640071,Seo Y.,1
57203640118,Blackwell S.,1
57203641919,Yang Y.,1
57203643354,Wu P.,8
57203646792,Ng S.X.,9
57203654988,Samani M.,1
57203656988,de Lacy K.,1
57203659768,Pratim Pande P.,1
57203662810,Yang L.,2
57203663928,Dixneuf C.,1
57203666754,Islam A.K.M.N.,1
57203666842,Ferroni F.,1
57203680623,Han D.,1
57203681931,Paoletti M.C.,1
57203688149,Kim D.,5
57203693972,Moore M.,1
57203710994,Deng R.H.,1
57203715293,Liu Z.,1
57203717790,De Abreu B.R.,1
57203719397,Wang S.,1
57203719659,Lim H.,2
57203722702,Ding S.,1
57203723177,Tao Z.,3
57203723524,Blommaert A.,1
57203724164,Mokeev A.S.,1
57203725130,Fang Y.,1
57203725749,Zeng P.,1
57203728806,Essaoud S.S.,1
57203729798,Cui C.,1
57203731961,Liu L.,1
57203737598,Ross A.,1
57203739971,Meng F.,1
57203742049,Ram B.,2
57203743848,Feldman M.M.,1
57203744189,Yang C.-W.,2
57203744412,Yu Y.,2
57203746399,Zhu Y.,1
57203750520,Dooley R.,1
57203752041,Wang B.,1
57203759973,Zhipeng H.,2
57203760421,He R.,1
57203760997,Liqin W.,2
57203763294,Huang J.-H.,1
57203764183,Hsu C.,1
57203766335,Zhou R.,1
57203767844,Chen B.,1
57203768689,Wang Y.,1
57203768866,Wang Y.-C.,3
57203772400,Liu H.,1
57203783204,Spillard S.,2
57203783217,Yamazaki Y.,2
57203783578,Tang L.,1
57203784637,Wen B.,1
57203787898,Hu F.,1
57203789832,Jin F.,1
57203791147,Chiba Y.,2
57203791751,Zhang P.,3
57203795968,Roy T.,2
57203801785,Imai R.,1
57203802045,Barter D.,1
57203816736,Viquez Rojas C.I.,3
57203817379,Lu T.,1
57203821124,Yu C.,1
57203832911,Karasik V.E.,1
57203835070,Mizuta K.,1
57203836544,Griffiths J.P.,2
57203836592,Florshaim Y.,1
57203836745,Thodika M.,1
57203836804,Antoniuk L.,1
57203837688,Feng T.,1
57203839516,Zhan Z.,2
57203842054,Omanakuttan S.,1
57203842062,Luo D.,1
57203843422,Buffoni L.,2
57203843430,Van Damme M.,1
57203845343,Ness G.,1
57203845876,Larocca M.,1
57203846562,Balasubramanian P.,1
57203847228,Hool R.D.,1
57203850296,Vasconcelos R.,1
57203851839,Saeedi S.,1
57203854014,Shen M.,1
57203858146,Araujo I.C.S.,2
57203860307,Ferreira V.S.,3
57203861251,Mitarai K.,9
57203865832,Li L.,1
57203866069,Moon A.,1
57203868969,Qiao W.,1
57203869013,Xiong W.,1
57203876698,Peng Y.,1
57203876918,Liang Y.,1
57203878925,Liu Y.,2
57203878991,Ying C.,1
57203879430,Qin W.,2
57203880007,Mu X.,2
57203881116,Zhang J.,4
57203881131,Zhang Y.,1
57203883114,Fdez. Galván I.,1
57203883292,Ardelean S.M.,2
57203884315,Naserelden S.,1
57203884830,Krishnan Vijayan M.,2
57203887083,Xie B.,1
57203888011,Dreyer H.,1
57203891681,Kumar Kaushik B.,1
57203896022,Kanno S.,3
57203896566,Keplinger K.,2
57203896650,Waseem H.M.,4
57203896780,Ma H.,1
57203897614,Jang W.,1
57203898815,Zini M.S.,3
57203899877,Esho I.,1
57203900114,Zhou K.,1
57203901959,Sinha B.B.,1
57203902107,Kumar K.S.,1
57203903346,Vetter K.J.,1
57203903489,Kubo K.,1
57203905584,Ren F.,1
57203905710,Jiang J.,1
57203906042,Jiang L.,1
57203907136,Zhang M.,1
57203907703,Miao X.,2
57203911626,Tang D.,1
57203912525,Seol J.,3
57203913260,Wosnitzka M.,1
57203913280,Navarrete-Miguel M.,1
57203915330,Wroblewski M.,1
57203917516,Shafi J.,1
57203918746,Santana F.S.,2
57203919743,Su Y.,4
57203921335,Wang Y.,1
57203921703,Muñoz A.,1
57203925850,Zanner M.F.,1
57203926284,Zhang H.,2
57203931100,Koutný D.,1
57203939079,Zhao Y.,2
57203939348,Chatla A.,1
57203939843,Pandya R.,2
57203941301,Tanoh A.O.A.,1
57203943016,Zhang H.,6
57203943065,Chen R.Y.S.,1
57203952333,Xu J.,1
57203958682,Chen L.,1
57203958756,Alhakami H.,1
